1qYW3,r1b1kb1r/p1pn1p2/1p1ppq2/7p/2PPP1n1/2NN4/PP2BPP1/R1BQK2R w KQkq - 2 11,e2g4 h5g4 h1h8 f6h8,1505
1uqLj,2r5/pb2k2p/q3p3/r2pNppP/8/2Q1P3/PP2B1P1/1KR5 w - - 10 29,e2a6 c8c3 c1c3 a5a6 c3c7 e7d6,1505
01LGs,4rr2/ppp2q1k/3p2p1/2bP4/4RPP1/1RBQ4/P6P/7K b - - 0 32,e8e4 d3h3 h7g8 h3h8,1506
0Mx5T,r1bq2k1/1pp3pp/3p4/3P2N1/P3P1n1/8/2n3PP/RNB2Q1K b - - 3 19,c2a1 f1f7 g8h8 c1b2 g4f6 b2f6,1506
0Zpry,r4rk1/pb3p2/1pn3p1/1Q1P1qBp/3b4/2N2B1P/PP4P1/R3RK2 b - - 2 21,f5g5 d5c6 g5b5 c3b5,1506
0eZmn,5k2/pbp3pp/1pP5/8/3Nq3/P1Q3p1/1P4PP/6K1 w - - 0 27,c6b7 e4b1 c3c1 b1c1,1506
0fswc,3r3k/p2r1bp1/1p3p1p/2q5/2P5/P4P2/1P1NQ1PP/3RRK2 b - - 6 31,d7d2 d1d2 d8d2 e2d2 f7c4 e1e2,1506
0mnDP,r6r/4kpp1/8/2PpPp2/1P5p/P2R4/2n2PPP/R1B2K2 w - - 6 27,a1a2 c2b4 a3b4 a8a2,1506
0tiKZ,5rk1/p2p3p/1p2p1p1/4P2q/4B1R1/P5QP/1P6/6K1 w - - 0 34,e4g6 h7g6 g4g6 g8f7,1506
1hORy,r2qr1k1/2p2pp1/p4nbp/1p1p4/7P/1BB3Q1/PPP2PP1/2KRR3 w - - 0 17,c3f6 d8f6,1506
1yQnw,rn1q1rk1/pp4pp/2p5/3b1p2/3P3N/2Q5/PP2BPPP/R4RK1 w - - 0 15,e2c4 d8h4 c4d5 c6d5,1506
21opo,rnb2rk1/1ppp1ppp/p7/4PPN1/1Pq1P3/P4K1Q/5bPP/RNB2B1n b - - 1 15,c4c1 h3h7,1506
00HoG,5r1k/5r2/2b2RQp/1p1p2p1/1q4P1/8/8/1B3R1K b - - 0 36,f7f6 g6h7,1507
0uDzD,r4k2/1p3ppp/p2p4/2pnb3/6B1/2P4P/qP2QPP1/3R1RK1 w - - 0 22,d1d5 a2d5,1507
2DvlO,6k1/2p1rp2/p2p3p/1p4p1/8/2b3BP/P3NPPK/2R5 b - - 0 27,e7e2 c1c3,1507
2IMyK,8/8/p2k2p1/1p2p3/4Kp1P/1PP2P2/P7/8 w - - 1 47,b3b4 d6e6 c3c4 b5c4,1507
2lRJL,4r3/1p2pkbp/pq1p2p1/1b1Pn1B1/4QP2/8/PP4PP/R3R2K b - - 0 23,e5d3 e4e6 f7f8 g5e7 e8e7 e6e7,1507
32io7,6k1/4R1r1/p1p5/3pQ3/3P4/6P1/P3NP2/1q4K1 w - - 1 32,g1h2 b1h7 h2g2 g7e7,1507
4VQyC,6k1/pQ4pp/8/8/3r1qK1/7P/PP1P4/R1B5 w - - 0 29,g4h5 f4h4,1507
4e8x1,4r1kB/pbp1Qp2/1pqP3p/P4B2/6p1/2P5/P5PP/RN4RK w - - 7 24,e7f6 c6g2 g1g2 e8e1,1507
4yntD,2r1k1nr/pp1b1ppp/2n1p3/q2pP3/1b1P4/P1N2N2/1PQ1BPPP/R1B1K2R w KQk - 1 11,a3b4 a5a1 e1g1 c6b4,1507
5S2ZM,r3kb1r/3p1ppp/q3p3/2pP4/4P3/P1Nn4/1P1BQnPP/1R2NK1R w kq - 0 15,e1d3 f2d3,1507
1B6JJ,6k1/4ppbp/1p4p1/p4nN1/8/P4QNP/6PK/2q5 b - - 1 30,f5g3 f3f7 g8h8 f7e8 g7f8 e8f8,1508
1lzi4,8/p5p1/8/5pk1/2K5/6P1/P4P1P/8 w - - 1 35,c4d3 g5g4 d3e3 g4h3,1508
1tqHC,3r1b1r/1bk3p1/5p2/p1nppP1P/1p6/1B4N1/PP1Q4/2KR4 b - - 3 30,c7c6 b3d5 c6c7 d2g2,1508
2E0a7,2k2br1/1pp5/p3Qp1p/2q3p1/3r4/1P3P2/P1P3PP/4RRK1 b - - 0 21,c8b8 e6g8 d4d2 g1h1,1508
3IbGM,r4rk1/ppp2ppp/3p1nq1/4P3/6b1/2NBPQ2/PPP3PP/2KR3R w - - 1 13,e5f6 g4f3 d3g6 f3d1,1508
3Lg7t,r4r1k/2pqb1p1/p2p2bB/P2P1p1n/1PBPp3/R6P/5PPN/2Q2RK1 b - - 0 31,g7h6 c1h6 g6h7 h6h5,1508
3SbqF,4r1k1/ppp2pp1/2n2q2/8/3P1nbp/B1P2N2/P1Q2PPP/2RB2K1 b - - 1 18,f4g2 g1g2 g4f5 c2d2 f5h3 g2h3,1508
3asDC,2k5/8/8/6RP/4p3/4NnP1/5PK1/1r6 w - - 1 49,g5g4 b1g1 g2h3 g1h1,1508
43Oo0,5rk1/2q2p1p/pp1p2p1/4p3/Q5B1/3nP1P1/5P1P/5RK1 b - - 5 29,f8a8 a4e4 a8a7 e4d3,1508
4AqLQ,1q2r1k1/4bpp1/7p/1bNp1P2/1Pp5/P4NP1/4RQP1/6K1 b - - 6 44,e7c5 e2e8 b8e8 f2c5,1508
0qqEf,3r2k1/1p4p1/q3p2p/2B1P3/1KP1Q3/P5P1/1P5P/8 w - - 4 35,b2b3 b7b6 b4c3 b6c5,1509
0wzNL,3r1k2/6p1/2pq1p2/pp2p1Pp/4n2P/P1Q2N2/1PP3P1/1K2R3 w - - 0 27,e1e4 d6d1 b1a2 d1d5 b2b3 d5e4,1509
164Zx,5K2/3R2pk/P4p2/3b4/8/8/4r3/8 b - - 1 48,h7h6 d7d5,1509
1AX6a,2rr1n1k/1p2Nppp/4n3/1p6/6N1/P5P1/1P3PbP/R3R1K1 w - - 2 30,e7c8 g2h3 g4e5 d8c8,1509
1V7d0,r1b2r1k/1p3pp1/p1n2q1p/3pp3/3P1P2/P1PBB2Q/1P4PP/R4RK1 w - - 0 18,f4e5 f6f1 a1f1 c8h3,1509
1XSU6,r4r2/pp2npkp/2n1b1p1/4p3/4q1N1/P6P/BP3PP1/R1Q2RK1 b - - 1 17,e6a2 c1h6 g7h8 g4f6 e4h4 h6h4,1509
1dJLc,1q4k1/5p1p/5npP/4p3/Q6R/P4b2/1rB2P2/K2R4 w - - 2 33,h4b4 b2b4 a3b4 f3d1,1509
1y4LM,2r3k1/pp3ppp/4p3/2q5/4p1PR/8/PPP1Q2P/2KR4 w - - 0 26,e2e4 c5g5 c1b1 g5h4,1509
2NZza,3brrk1/5ppp/p1b4P/1p1p1PP1/3Bq3/7Q/PPP5/2KR2R1 b - - 0 24,d8g5 g1g5,1509
2mv17,r3r1k1/pp4pp/5p2/4b3/3N4/nPP2N2/P4PPP/R3R1K1 w - - 1 21,f3e5 f6e5 d4f5 a3c2,1509
0w4DR,1k6/1pp3p1/p3r2p/4q3/PQ1N4/7P/6P1/R5K1 w - - 0 27,d4e6 e5a1 g1h2 a1e5,1510
14epa,3r4/3p1p2/pp1Rrkp1/7p/bPP1P3/2P2P1P/3RN1P1/6K1 w - - 4 34,e2f4 e6d6 d2d6 f6e5 d6b6 e5f4,1510
1OBSX,3r1rk1/1p3pbp/p1n5/2p1p3/P7/2PqBN2/1P5P/R2QK1R1 w Q - 0 19,d1d3 d8d3 e3h6 d3f3,1510
1sK5o,r5k1/1p3pp1/p1p3rp/2b1pb2/4P2q/1P1P1Q2/1PP3PP/R1B2R1K w - - 0 21,f3f5 g6f6 f5f6 g7f6,1510
26neS,4r1k1/pp3ppp/8/3P4/2pN2n1/2N3P1/Pq4BP/R2Q2K1 w - - 0 23,d1c1 b2f2 g1h1 f2d4,1510
2DAvb,4rrk1/p2q1pp1/1p6/2b3R1/7Q/1P2p2P/P5PN/2R4K b - - 3 31,e3e2 g5g7 g8g7 h4g5,1510
2T5o0,r4rk1/pp2bppp/5n2/3pNb2/3qn1P1/3B3P/PP1NQP2/R1B1R1K1 w - - 0 15,g4f5 d4e5,1510
2rEDT,N2k4/1pr5/p2p1p1b/3Bp2p/3nP3/3P3P/PPP2PP1/3KR2R w - - 3 19,a8b6 c7c2 e1e3 c2b2,1510
2sXIW,3r4/p3k1pp/p3pp2/2b2b2/Q4B2/3qPK2/P4PPP/6NR b - - 3 18,f5e4 a4e4 d3e4 f3e4,1510
2xFEW,r3qr1k/ppp3pp/1bbp1p2/8/4PB1Q/1BP5/P2N1PPP/R3R1K1 w - - 2 19,b3c2 g7g5 h4h6 g5f4,1510
0Dw6f,r3k2r/pbp4p/3p1q1b/2p1p1p1/2P2pn1/1P1PPNP1/P4PBP/R1BQ1RK1 w kq - 0 16,f3g5 b7g2 g1g2 f6g5,1511
0JllY,2r3k1/1Q3p1p/2r2b2/5Np1/8/3p3P/bPP1R1P1/2KR4 w - - 0 29,e2d2 c6c2 d2c2 c8c2,1511
0KjMN,1r6/Rp1k4/1np4p/2Np2p1/6K1/2P1P3/1P4P1/8 b - - 2 35,d7c7 c5a6 c7c8 a6b8,1511
1mo5w,2b1k2r/pr2npb1/2p3pp/2qp2B1/3N3Q/2PpRN2/PP3PPP/R5K1 w k - 0 17,e3e7 b7e7 g5e7 c5e7,1511
1whxK,rkq4r/2p3R1/p1Pp1p2/Pp1P4/8/6P1/1Q3P2/1R4K1 w - - 0 36,b2f6 c8h3 f6f3 h3h2 g1f1 h2h1 f3h1 h8h1 f1e2 h1b1,1511
2fhyE,1r4k1/2p1qppp/2p5/r7/4n1Q1/bPN1P2P/P5P1/BK1R1R2 b - - 1 20,a5g5 g4e4 e7e4 c3e4,1511
2vMIn,6r1/kppR4/p7/P7/1P3K1r/2P1N3/8/3R4 w - - 5 41,f4e5 g8e8 e5f5 e8e3,1511
2w2j8,6k1/1R4pp/p1P5/8/r4n2/8/8/6K1 b - - 0 39,a4c4 c6c7 h7h5 b7b8,1511
3BRB1,r4rk1/2p2pp1/5n1R/1p2p3/1b1q4/2NP2R1/B2Q1P2/2K5 b - - 0 23,f6h7 h6h7 g8h7 g3g7 h7g7 d2g5,1511
3hI0S,r3k2r/1p3ppp/1b6/pP1p4/Q3n3/B1P1PN1q/4BP2/RNR3K1 w kq - 0 18,b1d2 e4g3 f3h2 g3e2 g1h1 e2c1,1511
0qzDA,r2n2k1/5rpp/p3p3/2Nb1p2/2B2P2/2P5/PP4PP/R3R1K1 w - - 1 20,c4a6 f7c7 b2b4 c7c5 b4c5 a8a6,1512
0zKym,8/5P2/1R4p1/8/4K1pk/2r5/8/8 b - - 0 56,c3c8 b6g6 c8a8 g6g8,1512
14gKH,r1b1k2r/p4p2/2pR3p/2n1b1q1/1p6/1B3Q2/PPP1NPPP/1K5R b kq - 2 19,c5b3 f3c6 e8f8 f2f4,1512
2TFy8,8/pp1Q1qk1/1bp2p2/4p2p/6pP/2P3P1/1P4PK/5R2 w - - 0 27,d7f7 g7f7 f1f5 f7g6,1512
2ddpY,8/6R1/2k1Pp1p/3p2r1/1p1P4/1P6/6P1/6K1 w - - 2 53,g7g5 h6g5 e6e7 c6d7 e7e8r d7e8,1512
2jJU5,r3k2r/2q1bp2/2npbn1p/p1p1p1pP/1pN1PP2/2PPB1PN/1P2B2Q/2K2R1R b kq - 0 19,e6g4 f4g5 g4e6 g5f6,1512
2uw4l,r1b4r/pp2kp1p/3p4/q1pQbp2/2B1P3/2P5/PP3PPP/R4RK1 b - - 2 16,c8e6 d5b7 e6d7 e4f5,1512
38cui,r6k/pp3Q2/1qp3pp/3p3b/3P4/1P4P1/5P1P/4R1K1 b - - 0 29,b6d8 e1e7 d8e7 f7e7,1512
3cUpv,7k/1bp2r2/p5QB/4pN2/2p1P3/2Pr4/PP3qPK/R7 b - - 2 31,b7e4 h6g7 f7g7 g6g7,1512
4DNDn,8/8/1p3rp1/p3p3/P1PpN1kP/3P2P1/6K1/8 b - - 6 40,f6f3 e4f2 f3f2 g2f2,1512
0BP14,rnbqkbnr/pppppp2/7p/8/2BPP1p1/8/PPP2PPP/RNBQK1NR w KQkq - 0 4,d1g4 d7d5 g4e2 d5c4,1513
0rtsv,5r1k/p6p/3p2pb/2pQp3/2P1P3/5qN1/P3R2P/3R2K1 w - - 2 28,d5d6 h6e3 e2e3 f3e3 g1h1 e3f3,1513
11dSx,rn1q4/pp3pkp/2pb2pN/3P2P1/4n3/3P4/PPQ3P1/R4R1K w - - 0 22,d3e4 d8g5 f1f7 g7h6,1513
173jS,4r2r/pp4pp/2kq4/8/Qb1p4/8/PKPP1PPP/4R2R b - - 1 21,c6b6 e1e8 h8e8 a4e8,1513
1CNnO,4r1k1/p1r2p2/5p1q/3R2p1/2P2n2/1P3NKP/P2Q1P2/3R4 w - - 0 29,d5d8 h6h3,1513
1dG88,r4rk1/2p3b1/p2p2pp/np2p3/3PR3/2P3Pq/PP1B1P1P/RN1Q2K1 b - - 0 19,f8f5 e4h4 h3h4 g3h4,1513
1hrVZ,1r4k1/5r1p/4pPBQ/1b6/p2p4/4qP2/2P2K2/3R3R w - - 5 28,h6e3 d4e3 f2e3 h7g6,1513
2VA9X,6k1/1p4p1/2p1P2p/p2q4/P1p4P/1P2QP2/2P1K3/3rB3 b - - 2 39,c4b3 e6e7 d5c4 e2f2,1513
2gJ0f,3r4/1b1r1qk1/1p3ppb/2n1B2p/1N6/P1P2N1P/1P2RPP1/1Q2R1K1 b - - 0 30,f6e5 f3e5 f7f6 e5d7,1513
2jHou,2rq1bk1/p4r1p/bp3ppQ/n2pPRN1/3P4/P7/1P2N1PP/1B2R1K1 w - - 3 22,g5f7 f8h6 f7h6 g8g7 e5f6 g7h6,1513
1y0UR,2r3qk/p5pp/1n1Q3b/7P/8/2N5/PPP5/1K2RR2 w - - 9 33,e1e6 b6c4 d6a6 c4d2 b1a1 d2f1 e6h6 g7h6,1514
2hQrI,r4r1k/p5bp/1p1q2p1/2pNp3/8/1R1R2Q1/PPP3PP/6K1 b - - 1 26,f8f5 d5e3 d6f8 e3f5,1514
2hkRV,rnb2rk1/qp3pbp/p2p1np1/2pP4/2N2B2/1BP2PN1/PP4PP/R2Q1RK1 w - - 7 15,c4d6 c5c4 g1h1 c4b3,1514
3c94X,b2k3r/p2P2b1/1pq1p3/2p5/2P1PR2/1P1Q4/P3K1P1/3R4 w - - 1 31,d3d6 c6d6 d1d6 g7e5 d6e6 e5f4,1514
483Zt,5r2/2b3pp/3k1r2/2N5/3p4/4p3/P5PP/2R1R2K b - - 0 33,e3e2 c5e4 d6e6 e4f6,1514
4UNQe,q4rk1/4ppbp/pR1pb1p1/Q6n/P3P3/4BP2/6PP/2R3K1 b - - 7 22,f8c8 b6a6,1514
4cVuK,2q2r1k/2b1r1p1/p6p/3Q4/2R5/1PR1PN1P/P4PP1/5K2 w - - 30 44,f3e5 c8f5 e5g6 f5g6,1514
5Z6LO,2r5/pp2n2Q/1q2pknR/3p4/2p5/2P1P3/PP1NB1P1/2K5 w - - 0 31,h6h3 c8h8 h3f3 e7f5 h7h8 g6h8,1514
6PZgU,1r1q1rk1/5p2/p1ppb1p1/2p1b3/2P1P3/1P1P1Q1P/P5PN/2R2RK1 b - - 7 22,d8f6 f3f6 e5f6 f1f6,1514
6i0Cp,r2q1nk1/5p2/bp3npQ/p2p4/1b1P3B/7P/PPBN1PPN/4R1K1 w - - 1 21,h2g4 f6g4 h3g4 b4d2 h6d2 d8h4,1514
06rsz,4r1k1/1Nn1rp2/2P2bpp/p2pq3/1p1N4/P2QPP2/1P4PP/2R1R2K w - - 5 29,b7a5 e5d4 d3d4 f6d4,1515
0IjE6,rn3k1r/ppp4p/5b2/7p/5p2/3P2PK/PPP4P/RNB4R w - - 0 19,c1f4 f6b2 b1d2 b2a1,1515
0oZpS,r4rk1/BR3pbp/6p1/2p5/4P3/1B1n3P/P2NRnP1/6K1 w - - 0 25,e2f2 g7d4,1515
1Nbuh,8/2R5/5kp1/2p1n3/3pPK2/2rP4/4B3/8 b - - 8 45,e5d3 e2d3 g6g5 f4g4 c3d3 c7c5,1515
1Oo2h,6R1/8/1p6/p6p/2Pr3P/2k1K3/P5p1/8 b - - 3 49,d4g4 g8g4 h5g4 e3f2,1515
2SkJz,8/8/5p2/5k1p/5P1P/5K2/8/8 b - - 2 58,f5g6 f3e4 g6f7 e4f5 f7e7 f5g6,1515
3CJoe,rq3k2/2RQ1pr1/pp2pp2/7p/8/bP2PP1P/4NP1K/3R4 b - - 2 25,a8a7 d7d8 b8d8 d1d8,1515
4jKDc,5r1b/p2k4/2pp4/7Q/2P2p1B/1Pq5/P4P2/1R1K4 b - - 3 30,f8e8 h5f7 d7c8 f7e8,1515
4ljAZ,3r4/1p4p1/p3pk2/P1b2p2/8/4r3/3R1NPP/3K1R2 b - - 13 38,d8c8 f2g4 f6g6 g4e3,1515
64Byx,r3kb1r/pp1b1p2/4p2p/1q1p2p1/1P1Pn3/P4N1P/5PPB/RN1QK2R b KQkq - 0 14,f8b4 a3b4 b5b4 b1d2,1515
0a4ga,4r1k1/1pb2ppp/p1p5/2Pp1q2/3P4/PPQ3PP/3BrPB1/1R2R1K1 w - - 7 30,d2e3 e8e3 c3e3 e2e3,1516
16OpS,1r3rk1/3b3p/p3p1pP/2qnPpN1/2pRP3/2P3Q1/P5P1/2R3K1 b - - 0 25,d5c3 g3c3,1516
1ITuw,r1b1r1k1/1p5p/p2p2p1/3P4/3q4/3Bb2P/PP4P1/R1BQR2K w - - 0 22,c1e3 e8e3 e1e3 d4e3,1516
1WYfy,1k3b1r/p2q1bp1/QB1p1p2/3P4/8/5P1p/PP4PP/R4RK1 w - - 0 27,g2g3 a7b6 a6b6 d7b7,1516
2M3ch,1B3nk1/4b2p/3P2p1/6P1/4P3/1p5B/b7/5NK1 b - - 0 35,e7d6 b8d6 b3b2 f1d2 b2b1q d2b1,1516
2Y2q7,6k1/pp3ppp/8/2p1rP2/P1Bp2Pq/1PbQ3P/2P5/3R1RK1 w - - 0 24,g1h2 e5e3 f1f3 e3d3,1516
37uMY,4k3/p2nbp1p/2r5/1p2p3/3B2q1/1B3N2/P3QP1K/4R3 w - - 0 30,f3e5 c6h6,1516
4Zc3L,b7/8/PB1p4/1P2b2k/8/8/5Kp1/8 b - - 1 55,e5d4 b6d4 a8d5 b5b6 g2g1q f2g1,1516
5q5lM,r4r2/2p3k1/3p2pp/1p1Qbq2/p7/2P1B2P/PP3PP1/R3R1K1 w - - 2 24,d5b5 e5h2 g1h2 f5b5,1516
6boit,4r1k1/pp3pbp/2pB4/3p4/6PP/2P2P2/PP1K4/R7 b - - 1 23,g7e5 a1e1 e5c3 b2c3 e8e1 d2e1,1516
0Y23D,1r2r1k1/6bb/2q5/2Np2p1/P2Pp1p1/2P1Q1P1/5P2/R3R1K1 b - - 0 30,c6f6 c5d7 f6h6 d7b8,1517
0YP92,8/8/8/p7/Pk6/5K2/8/8 w - - 5 65,f3e4 b4a4 e4d3 a4b3 d3d2 b3b2,1517
0bYsC,r1bq1rk1/ppp2p1p/2np2p1/8/3bPPn1/2NP1N2/PPPBB2P/R2QK2R w KQ - 3 11,f3d4 d8h4 e1f1 h4f2,1517
2VXk0,4r3/pp3p1k/2p3pp/3prq2/7P/P1P2RQ1/1P3PP1/4R1K1 w - - 0 33,f3f5 e5e1 g1h2 g6f5,1517
3SLFM,2r2k2/5p2/4bP1p/7R/8/1P2r3/1KP3R1/8 b - - 4 40,e3c3 h5h6 c3h3 h6h3 e6h3 g2h2,1517
477U5,r1b2rk1/pp1pppbp/1q3np1/n7/2BNP3/2N1B3/PPPQ1PPP/2KR3R w - - 9 10,d4b3 a5c4 e3b6 c4d2,1517
5AAYL,8/5pp1/1R6/rP6/2kp1P1P/3R1K2/8/8 w - - 1 43,f3e4 f7f5 e4f5 c4d3,1517
5GvkU,r3r1k1/5p2/2n3p1/3p3p/p2R4/3Q1PN1/1P3PPq/RB3K2 b - - 2 30,c6d4 d3d4 h5h4 b1g6 h4g3 g6f7,1517
7Xzxk,r2kn3/1q1n1pp1/pp5p/8/2B5/5PP1/PPPQ1P2/R5K1 b - - 1 24,b7f3 c4d5 f3g4 d5a8,1517
7duFR,r3kb1r/ppp2ppp/3p3n/2q5/3nP1b1/1BN2N2/PPPP1PPP/R1BQ1RK1 w kq - 2 9,d2d3 c5h5 f3d4 g4d1,1517
1LS6v,2rr3k/1p3p1p/p3bq2/4NP2/P4Q2/8/1P3PBP/4R1K1 b - - 0 31,f6f5 f4f5 e6f5 e5f7 h8g7 f7d8,1518
1sFxR,3r1rk1/2R5/5pp1/4p1qp/8/1P3b1P/P4QP1/2R3K1 b - - 1 41,f8f7 f2f3,1518
3SCte,r1bq1rk1/1p1nbppp/p1p2n2/3pN1B1/3P4/1QNBP3/PP3PPP/R3K2R b KQ - 3 10,f6g4 g5e7 d8e7 e5g4,1518
3jtl5,1k5r/p2R4/Ppn5/2b4p/4PPq1/4n1PB/4P2K/2Q3R1 w - - 1 36,h3g4 h5g4 d7h7 h8h7,1518
3lVtq,Nnbk3r/p2p1ppp/1p2pq2/1B4n1/1P3BP1/P5KP/8/2RQ3R w - - 0 28,f4b8 g5e4 g3h2 f6f2,1518
48rPi,2rr2k1/1p3ppp/p2p4/3Pp3/P7/1P1B1Q2/2qb1PPP/B2R2K1 b - - 3 27,c2b3 d3h7 g8h7 f3b3,1518
5gtyM,5rk1/3Q2pp/1p2p3/1P1pq3/4p3/4b1P1/5RBP/5RK1 b - - 1 27,f8f2 f1f2 e3f2 g1f2,1518
5uQyv,3r1r1k/6pp/p3Bq2/npp4Q/8/4R3/PPPR1PPP/6K1 w - - 5 22,e6f5 g7g6 f5g6 f6g6,1518
6sewk,8/8/4R3/5p2/4pk2/7R/r7/6K1 w - - 2 63,h3h4 f4g3 h4e4 f5e4,1518
703Q6,2rr3k/5RRp/4p1pB/ppb5/8/6P1/2P3KP/8 b - - 3 32,c5f8 g7h7 h8g8 h6f8 c8c2 g2h3,1518
0Gj1A,8/8/8/1P3pp1/R7/2PB2kP/1r4p1/6K1 w - - 1 47,a4b4 b2d2 b4b1 d2d3 b5b6 d3d8 b6b7 d8b8,1519
1Wg2c,b2r3k/5R1p/pr1P2p1/8/8/3R1P2/P5PP/6K1 b - - 0 28,b6d6 d3d6 d8d6 f7f8 h8g7 f8a8,1519
1xhn8,3rr1k1/p4pbp/1p1B2p1/1q2P3/5P2/R7/P5PP/2RQ2K1 w - - 7 24,c1b1 d8d6 e5d6 b5c5 g1h1 c5a3 d6d7 e8d8,1519
2ocyH,r5r1/1p2kp1p/p7/2p1p3/2Bn4/8/PPP2PPP/R4RK1 w - - 0 17,c2c3 d4f3 g1h1 f3d2 f1e1 d2c4,1519
2rokT,1r1q1rk1/p3bpp1/2p1pn1p/8/Q1p4B/2N1P3/PP3PPP/1R3RK1 w - - 0 16,a4c4 b8b4 c4b4 e7b4,1519
2vDcH,R7/5ppk/6r1/6qp/8/1P4BP/2P3Q1/6K1 w - - 4 43,g1h2 h5h4 a8e8 h4g3,1519
36Vdy,3r2k1/Q4ppp/8/8/3b4/P1q1BBP1/3p1P1P/5RK1 w - - 2 29,e3d4 c3f3 a7b6 f3d5,1519
3CwWj,2kr1b1r/Bpp3pp/5p2/8/8/5B2/PPn2PPP/R3R1K1 b - - 0 15,c2a1 f3g4 f6f5 g4f5 d8d7 e1e8,1519
4Rnx1,4r1k1/7n/pq2prp1/7p/1PQ5/P6P/2P1NPP1/2RR2K1 w - - 0 29,c4b3 b6f2 g1h1 f2e2,1519
4gmx9,2kr1b1r/ppp3pp/3qp1n1/3B3Q/3p4/8/PPP2PPP/RNB1R1K1 w - - 1 13,e1e6 d6d5 h5d5 d8d5,1519
0xmTE,8/8/p6p/3kp1p1/8/3N2P1/P5KP/8 w - - 1 44,g2f3 e5e4 f3e2 e4d3,1520
18AWl,5rk1/R5pp/4p3/3p1q2/8/8/P1rQ1PPP/5RK1 w - - 0 23,d2b4 f5f2 f1f2 c2c1 b4e1 c1e1 f2f1 e1f1,1520
1TUil,2b1qrk1/1p2n2p/p2bpnp1/3pN1N1/3P4/PP1BQ2P/1B3PP1/4R1K1 w - - 3 23,e5g4 f6g4 h3g4 d6f4 e3e2 f4g5,1520
1lxvq,5rk1/p1p3pp/2p1R1b1/8/3P4/1NPq3P/PP3rPK/2Q1R3 w - - 1 25,b3c5 f2g2 h2g2 d3f3 g2h2 f3f2,1520
2kQ91,8/3pkp2/2b1p2p/1N2b3/4PP2/1P1B4/1r4PP/5RK1 b - - 0 22,c6b5 d3b5 e5d4 g1h1,1520
3Jl7Z,8/1pb2pk1/2p2p2/5Qpp/2PP4/qP3NPP/4RPK1/r7 b - - 4 29,a3c1 e2e1 c1e1 f3e1,1520
3WOVU,2r2bk1/3r1ppp/1B6/2PnP3/5P2/3b1N2/P2N2PP/2R1R1K1 w - - 1 26,d2c4 d3c4,1520
3seDf,6k1/6p1/4R2p/1n2pr2/6P1/8/5PKP/8 b - - 0 35,b5d4 g4f5 d4e6 f5e6,1520
585IH,2rqk2r/1b2nnpp/p2pQ3/1p1NP3/5P2/P7/1PP3PP/3R1RK1 b k - 0 19,e8g8 d5e7 g8h8 e7c8,1520
5tYGF,r3k1nr/pppb1pQp/2np1q2/8/2P1PB2/2N5/PP3PPP/R3KB1R w KQkq - 1 10,f4h6 f6h6 g7h6 g8h6,1520
0CN7I,r1bqkb1r/pp3ppp/2n1pn2/1B1p4/3NP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,b5c6 b7c6,1521
251X1,4R3/7k/2N4p/3p2p1/r7/7b/5K2/8 b - - 1 44,h3d7 e8e7 h7g6 e7d7,1521
2GMxp,3k4/5p2/4p1p1/pp1pPnPr/2pP1B2/2P2Q2/PP3K2/8 w - - 8 53,f4g3 h5h3 f3g2 h3g3,1521
2N8aP,r3k2r/pp2npQ1/1q2p2p/3p4/7N/1P6/P4PPP/2R2b1K b kq - 0 20,b6f2 g7h8 e8d7 h8a8,1521
2jVUE,r5k1/p5pp/5p2/n1pn2B1/B1b5/2P5/P4PPP/3RR1K1 w - - 0 22,g5h4 d5c3 d1d7 c3a4,1521
358mu,rk2r3/1b2b1R1/p1n1P3/3p4/2pP4/B4N2/P1P3PP/1R4K1 w - - 5 30,a3e7 e8e7 g7e7 c6e7,1521
3x9SA,r5r1/pp1bq2k/2p1p2p/3nP3/3Q2B1/7P/PP2PP1K/R4R2 b - - 0 26,e7h4 g4f5 e6f5 d4h4,1521
4tGx2,q4rk1/6n1/1p2pQ1p/p1p3p1/1nP3P1/3P3P/PP2BP2/1K1R3R w - - 1 27,f6h6 f8f2 h1e1 a8g2 h6g5 f2e2 e1e2 g2e2,1521
6aSRe,8/8/8/1Pp1k1p1/7p/4KP2/6P1/8 w - - 0 52,b5b6 e5d6 b6b7 d6c7 f3f4 g5f4,1521
6pm3v,1b6/5k2/PP2bp2/2p3p1/2PpPpP1/3P1q2/2K2N1r/4QR2 b - - 0 43,e6c8 a6a7 b8a7 b6a7,1521
0EvX7,r5k1/pp3p1p/6p1/8/1r5B/1Pb5/3NRPPP/5RK1 w - - 6 23,f1c1 c3d2 e2d2 b4h4,1522
0STH7,r3r3/ppp2p1p/b4Pk1/4n3/P3NR2/1BP5/2P3PP/4R1K1 w - - 1 23,e4c5 e5f3 g2f3 e8e1,1522
0ZA7y,r1b1q1k1/p5b1/1p5p/2pP1pp1/4n3/2N3B1/PP3PPP/R2QR1K1 w - - 0 18,f2f3 g7d4 d1d4 c5d4 c3e4 f5e4,1522
0doE0,5b2/7R/p2k4/3p4/1p1P2K1/6P1/8/8 w - - 2 46,h7a7 d6c6 a7a6 c6b5,1522
1vyxJ,3r4/p2P2R1/1p6/8/2P5/1k3K2/5P2/8 w - - 0 56,f3e3 b3c4,1522
